Source,site,lat,lon,Elevation,Vcmax.25,Jmax.25,narea,parea,lma,o_Vcmax,year,species,o_X,o_Jmax
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,70.43815744,100.1054774,8.321998139,0.160510516,479.8497268,56.31501584,2014,Hakea leucoptera,NA,89.64120663
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,47.86368954,94.55870015,9.683484845,0.185791499,399.0430622,39.28348351,2014,Hakea leucoptera,NA,85.82849305
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,22.07286395,NA,5.608856344,0.099858454,449.1270319,15.10518647,2014,Hakea leucoptera,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,5.828286024,NA,5.494529293,0.108091936,417.9104478,4.421723896,2014,Hakea leucoptera,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,5.923476104,23.5233769,5.838467425,0.175549299,268.9915174,6.70106436,2014,Acacia aneura,NA,24.82227317
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,6.755520063,NA,4.887060897,0.142322907,228.9908257,6.934357946,2014,Acacia aneura,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,43.90125322,NA,5.9301437,0.209249529,279.8976268,50.42085099,2014,Acacia aneura,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,18.25776726,44.51141273,5.665180082,0.168629984,307.6923077,19.40167761,2014,Acacia aneura,NA,45.74398318
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,28.39568119,68.31864104,5.433907171,0.145344277,312.6385809,30.03272803,2014,Acacia aneura,NA,70.06549917
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,20.6972132,69.89041951,4.940497414,0.1804996,280.8798646,23.38976754,2014,Acacia aneura,NA,73.71825758
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,23.01126049,47.41781338,7.222717452,0.184440531,311.8587449,25.11480192,2014,Acacia aneura,NA,49.29500547
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,21.34104292,NA,2.826684099,0.10643911,283.0312705,24.02525106,2014,Eucalyptus camaldulensis,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,149.2470417,NA,2.72273769,0.099845673,293.7637564,166.4474504,2014,Eucalyptus camaldulensis,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,66.04843807,NA,2.833154571,0.185712366,192.9212121,78.50746608,2014,Eucalyptus camaldulensis,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,55.33802496,97.21246197,2.677508857,0.115778091,276.9400692,69.09901309,2014,Eucalyptus camaldulensis,NA,106.4793593
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,35.27151435,83.31002326,2.531323659,0.11450432,259.1980378,43.43086844,2014,Eucalyptus camaldulensis,NA,90.80515936
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,81.17097212,126.2917432,3.016906381,0.133892078,230.7290411,97.08603668,2014,Eucalyptus camaldulensis,NA,136.2007098
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,71.21304487,123.7636019,3.67702431,0.262049028,298.2110489,85.35281139,2014,Eucalyptus camaldulensis,NA,133.5779534
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,63.44776249,105.1376499,3.333482286,0.229648565,330.7500445,76.37545504,2014,Eucalyptus camaldulensis,NA,113.6577645
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,45.6727849,94.94211621,2.385807471,0.213050294,206.8650529,52.61969171,2014,Eucalyptus camaldulensis,NA,100.9218876
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,5.390041722,22.65387774,2.443510428,0.039223644,164.92891,3.08808979,2014,Acacia dictyophleba,NA,16.94777563
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,11.94535027,69.46336882,2.821556113,0.104009501,167.7792612,6.848803936,2014,Acacia dictyophleba,NA,51.98788782
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,5.500774242,23.43915559,2.945994374,0.074750244,183.4487658,3.618772908,2014,Acacia dictyophleba,NA,18.91866537
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,8.454364681,NA,3.333335348,0.064369873,192.3209962,8.332015266,2014,Acacia dictyophleba,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,6.725630611,21.51709359,2.487357405,0.074648498,170.172536,4.516839959,2014,Acacia dictyophleba,NA,17.56298877
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,8.826420058,26.23223951,3.276239685,0.105925782,182.2813938,6.044575846,2014,Acacia dictyophleba,NA,21.63897578
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,15.25811935,41.43875687,2.862769616,0.068111026,162.8608358,9.15548448,2014,Acacia dictyophleba,NA,31.80338867
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,15.3191928,45.29849238,3.15781293,0.080618538,185.0637523,10.05426376,2014,Acacia dictyophleba,NA,36.51537592
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,21.88150013,38.45425669,6.037085467,0.201863738,253.7678208,13.71152991,2014,Acacia aneura,NA,30.22442775
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,14.56641832,32.30203698,5.581531202,0.16531808,257.4399426,8.941896907,2014,Acacia aneura,NA,25.10397529
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,14.73780666,35.63501142,6.462854207,0.158273981,280.0707547,9.854815725,2014,Acacia aneura,NA,29.01812389
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,24.42148223,45.09185893,6.711490852,0.193235726,271.953405,16.01084093,2014,Acacia aneura,NA,36.32730761
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,13.73938415,38.94646955,6.200150337,0.201426204,264.7161268,9.864328601,2014,Acacia aneura,NA,32.95292881
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,9.523792334,22.99249241,6.683907899,0.144200928,314.6478873,6.702331971,2014,Acacia aneura,NA,19.24684284
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,28.51299055,NA,6.509975027,0.214490507,309.1532577,28.0017563,2014,Acacia aneura,NA,NA
Bloomfield et al 2018 New Phytologist,Alice Mulga,-22.4,133.25,606,5.668545684,NA,5.911298207,0.133480927,307.0061327,5.617021897,2014,Acacia aneura,NA,NA
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,27.61504127,48.78054453,3.226694846,0.096061614,157.3532378,44.97598019,2009,Pouteria cotinifolia subsp. pubescens,0.688890151,67.71099013
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,49.46591969,68.25999944,2.056015569,0.148502424,94.11895745,83.26350392,2009,Lysiphyllum hookeri,0.673439058,96.87176022
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,29.53442401,51.34646616,3.872826649,0.107617287,158.8296761,50.01020116,2009,Pouteria cotinifolia subsp. pubescens,0.722872288,73.1604165
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,35.04143649,63.46433101,3.179941911,0.587563953,126.2553802,61.4118407,2009,Pouteria cotinifolia subsp. pubescens,0.726395111,92.54110326
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,24.35508666,42.55995887,3.422177141,0.170765027,151.7911354,42.70808914,2009,Pouteria cotinifolia subsp. pubescens,0.757961126,62.08323315
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,44.4097018,98.29191205,2.868873285,0.125003957,116.614076,78.87283952,2009,Pouteria cotinifolia subsp. pubescens,0.70953466,144.6126734
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,47.72771313,92.91905397,3.030722524,0.340050105,89.28039998,85.29060325,2009,Wrightia versicolor,0.601070728,137.2760806
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,66.09073479,130.0761252,2.227360382,0.101016992,82.30044621,119.1273904,2009,Geigera salicifolia,0.812882779,193.2863522
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,31.95138367,54.8817065,3.125486192,0.061081289,127.4088231,57.79857448,2009,Pouteria cotinifolia subsp. pubescens,0.721646276,81.74798762
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,24.11482094,52.3733967,3.280290596,0.185699974,132.1087066,43.81838849,2009,Pouteria cotinifolia subsp. pubescens,0.723520906,78.24689755
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,38.01138655,80.82471783,2.111106413,0.11332,96.22727967,69.24833915,2009,Lysiphyllum hookeri,0.695877965,120.963795
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,72.90690456,114.3898404,4.107709385,0.422435459,122.3419749,133.1907335,2009,Terminalia oblongata subsp. oblongata,0.602311902,171.5187278
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,69.7448598,112.9674362,2.772004397,0.176530675,111.695138,127.590198,2009,Geigera salicifolia,0.783338841,169.5432033
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,29.26229461,57.38896844,2.064539771,0.096123787,107.1750903,53.71710383,2009,Lysiphyllum hookeri,0.746624957,86.33022818
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,59.32176775,156.2865198,2.658483752,0.152772269,121.114593,109.0973806,2009,Terminalia oblongata subsp. oblongata,0.75440043,235.3915672
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,37.95391062,48.40023182,2.072348199,0.141184566,101.5727392,69.82966202,2009,Lysiphyllum hookeri,0.694320961,72.91886618
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,37.33619978,82.19779013,2.208639783,0.120613345,98.67493657,68.81494564,2009,Pouteria cotinifolia subsp. pubescens,0.738714379,123.9851074
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,59.98010958,115.5702167,3.90181036,0.25263655,137.829912,111.3710472,2009,Geigera salicifolia,0.791252899,175.1918695
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,43.18568406,88.31882527,3.491566497,0.259909096,137.9387686,80.74194345,2009,Geigera salicifolia,0.826013605,134.5034499
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,45.28266977,87.98461266,3.185618246,0.268911043,93.1242123,85.30282293,2009,Wrightia versicolor,0.630720792,134.6745557
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,44.85462865,103.2929444,2.853250293,0.11482301,113.4894412,85.06740543,2009,Pouteria cotinifolia subsp. pubescens,0.691026372,158.8234757
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,48.27837194,94.85658708,2.95258318,0.328092621,92.56360953,92.59844982,2009,Wrightia versicolor,0.650087601,146.9606153
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,43.39301928,76.49668004,3.12500775,0.355980231,99.28432549,83.71434852,2009,Wrightia versicolor,0.645144121,118.980401
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,65.02715608,72.05029608,4.474602099,0.236871643,202.5346441,125.8436613,2009,Pouteria cotinifolia subsp. pubescens,0.76459251,112.3001089
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,27.53649551,33.12336387,2.224845731,0.1786964,99.47674084,53.43711705,2009,Lysiphyllum hookeri,0.692798324,51.72300045
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,37.11694375,83.14736042,3.976590966,0.260077996,171.1105959,72.03986509,2009,Geigera salicifolia,0.752159151,129.8501076
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,48.9048634,92.00671615,3.448098303,0.300190662,98.61300409,95.22379552,2009,Wrightia versicolor,0.606091354,143.9956166
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,23.29156176,31.78096874,2.078520954,0.123617207,98.84598529,45.69203067,2009,Lysiphyllum hookeri,0.723550133,49.98960644
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,62.52104618,101.9609798,3.902038688,0.290410139,177.6725709,123.6364221,2009,Geigera salicifolia,0.791891493,161.2441396
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,40.6291374,82.70399562,3.596811182,0.170658076,96.06890459,81.30148016,2009,Wrightia versicolor,0.659288279,131.8350277
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,43.05440846,67.27910907,2.565529696,0.199185362,78.94736842,86.36947727,2009,Wrightia versicolor,0.644910676,107.4265193
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,42.82114871,86.9614476,3.060662182,0.133808831,91.9550062,87.10598329,2009,Wrightia versicolor,0.639555178,140.159152
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,29.57190403,35.69945609,2.350981041,0.178626233,109.7412275,60.17084123,2009,Lysiphyllum hookeri,0.725500849,57.54863168
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,30.08183438,59.58128644,2.222724893,0.140969172,123.2638889,63.27768783,2009,Lysiphyllum hookeri,0.6708581,98.21690109
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,54.93329235,79.6884666,2.96245305,0.140159763,84.14393985,118.6871721,2009,Wrightia versicolor,0.664295023,133.7461851
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,55.19781655,94.058768,3.739468435,0.283250061,154.4811321,139.0738165,2009,Geigera salicifolia,0.775899599,175.042294
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,53.44203668,82.38772017,3.007660719,0.169219276,117.8716051,155.5681272,2009,Geigera salicifolia,0.826613017,168.9461946
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,58.02053568,98.26932896,3.557359199,0.189826944,128.8647847,169.0334828,2009,Geigera salicifolia,0.830619898,201.6236084
TROBIT; Thomas Domingues,RSC-01,-20.15626,146.5363,274,43.42779484,65.46336263,2.555628026,0.167570777,97.90248038,128.0822339,2009,Geigera salicifolia,0.867529424,135.4264184
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,63.00751157,95.99805708,2.072789932,0.09744593,87.99489185,121.0830114,2007,Astronium urundeuva,0.717116084,148.9224675
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,51.53460254,78.66016788,1.820743488,0.080604969,80.26708653,99.10187845,2007,Astronium urundeuva,0.722274221,122.0812344
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,98.52335926,140.2711491,1.943733622,0.088142723,70.47638841,193.4662454,2007,Phyllostylon rhamnoides,0.810302318,220.7831644
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,94.08375151,123.2063163,1.716671993,0.080373249,68.12652068,184.9034822,2007,Phyllostylon rhamnoides,0.829930258,194.0329502
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,43.57334963,67.9647917,2.072766447,0.0646845,76.1637826,87.01053765,2007,Cnidoscolus tubulosus,0.755674185,108.1874425
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,100.3310886,122.6924135,7.157475311,0.138803442,177.9520114,202.2036901,2007,Capparis speciosa,0.81084922,196.517054
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,101.1681573,126.7420289,7.84980711,0.129283459,189.7592625,206.2599135,2007,Capparis speciosa,0.806281199,204.5854644
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,84.73527204,153.8480764,4.946013379,0.24268819,141.274354,172.9448539,2007,Cnidoscolus tubulosus,0.740705272,248.5213169
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,97.11152109,121.9076982,8.297574873,0.156095526,209.3031838,198.2711501,2007,Capparis speciosa,0.796577114,196.9701339
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,53.37433675,81.65190252,2.721927464,0.116808402,114.1841066,111.8061814,2007,Cnidoscolus tubulosus,0.793150369,134.2222139
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,87.4357221,120.6594981,6.358180923,0.146888718,171.9822075,183.79985,2007,Capparis speciosa,0.8106724,198.8121723
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,83.56442521,131.4000937,7.388451323,0.25930529,188.5976975,177.5926914,2007,Capparis speciosa,0.786253468,218.105823
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,71.35066046,94.11111798,2.135035977,0.076976665,104.6804123,151.7496385,2007,Astronium urundeuva,0.768981224,156.2901427
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,77.60588945,118.9054741,5.748132934,0.130445556,168.238194,165.3564648,2007,Capparis speciosa,0.814780775,197.7096888
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,48.44158885,76.4942837,0.727566664,0.030821275,32.24229565,103.4222582,2007,Cnidoscolus tubulosus,0.792636819,127.3617811
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,67.35272952,134.4998764,3.096149024,0.112847926,89.83567188,144.3739067,2007,Cnidoscolus tubulosus,0.753435706,224.5431596
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,46.22886841,60.58001512,2.231539216,0.088287488,71.71641791,99.22610418,2007,Cnidoscolus tubulosus,0.743559278,101.227033
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,54.59303596,90.99779589,2.83196382,0.106683007,91.70298329,119.7836422,2007,Cnidoscolus tubulosus,0.781769092,154.3169841
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,70.58016689,90.70330928,1.980288538,0.080378568,113.1227142,154.9515345,2007,Astronium urundeuva,0.803244517,153.8777935
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,60.58558412,92.66720837,1.938499674,0.093817963,100.7504381,133.5749273,2007,Astronium urundeuva,0.715598242,157.6583482
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,78.34828973,108.4670111,2.247285525,0.090794816,114.4254338,175.2680049,2007,Astronium urundeuva,0.788505305,186.3518629
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,121.7719193,167.6465968,2.778217359,0.129523561,85.40660327,273.746481,2007,Phyllostylon rhamnoides,0.736776857,288.9754497
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,87.89198464,166.3308491,2.993430441,0.13692494,80.84759074,198.0927505,2007,Cnidoscolus tubulosus,0.714641939,287.2038261
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,30.85134452,35.73460162,1.352920727,0.070090811,52.90516539,69.99085097,2007,Cnidoscolus tubulosus,0.764707497,61.97550177
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,131.9126402,152.3592243,2.809494162,0.106063209,82.65319521,303.537922,2007,Phyllostylon rhamnoides,0.767278157,266.7711049
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,113.518827,136.8450207,2.356136062,0.093967479,81.13745908,263.8448905,2007,Phyllostylon rhamnoides,0.832808569,241.2264762
TROBIT; Thomas Domingues,TUC-02,-18.533554,-60.634197,319,44.22415125,61.75915359,2.059360326,0.072061814,77.5885803,103.2139926,2007,Cnidoscolus tubulosus,0.764546992,109.1706014
TROBIT; Thomas Domingues,TUC-01,-18.524475,-60.812485,312,43.93801633,62.66172246,2.74578105,0.115381949,107.1056063,71.78384554,2007,Anadenanthera colubrina,0.748848408,87.1611415
TROBIT; Thomas Domingues,TUC-01,-18.524475,-60.812485,312,76.5408789,129.1631129,3.605395657,0.171269078,132.0464049,134.4628678,2007,Astronium urundeuva,0.714844404,188.6433306
TROBIT; Thomas Domingues,TUC-01,-18.524475,-60.812485,312,47.14039942,67.44270089,2.497760649,0.115557242,101.1248594,83.04534632,2007,Anadenanthera colubrina,0.71948571,98.68544168
TROBIT; Thomas Domingues,TUC-01,-18.524475,-60.812485,312,74.95395981,144.23019,2.198848237,0.059163368,100.7469522,138.3820505,2007,Ceiba insignis,0.696255784,217.7999573
TROBIT; Thomas Domingues,TUC-01,-18.524475,-60.812485,312,58.77807235,141.88312,3.052166081,0.138138098,126.0256342,110.5855027,2007,Tabebuia nodosa,0.662512885,216.9906212
