lon,lat,Ca,pH,N,CN,P_total,NP,pft_value,pft_type,pre1,pre2,pre3,pre4,pre5,pre6,pre7,pre8,pre9,pre10,pre11,pre12,radi1,radi2,radi3,radi4,radi5,radi6,radi7,radi8,radi9,radi10,radi11,radi12,tmn1,tmn2,tmn3,tmn4,tmn5,tmn6,tmn7,tmn8,tmn9,tmn10,tmn11,tmn12,tmx1,tmx2,tmx3,tmx4,tmx5,tmx6,tmx7,tmx8,tmx9,tmx10,tmx11,tmx12,vap1,vap2,vap3,vap4,vap5,vap6,vap7,vap8,vap9,vap10,vap11,vap12,qair1,qair2,qair3,qair4,qair5,qair6,qair7,qair8,qair9,qair10,qair11,qair12
-1.695837,7.704918,381.8958333,6.26,0.22,12.62,420,5.238095238,22,Mixed Forest,8.418270797,35.98465848,92.90991138,157.6276434,179.1303226,164.0820263,103.0420752,74.26369238,142.0969457,151.2641598,47.69528714,13.31206398,212.3621569,224.8892759,223.8912697,212.3768076,200.3662457,170.3359817,159.0122774,161.0932881,163.1742988,183.4869749,197.4336754,204.1460031,19.87497245,23.36731748,22.85883194,22.78001393,22.54687168,21.85952904,21.53985534,21.15852596,21.34537401,21.5969257,21.70391165,20.402787,32.71932846,34.77673002,34.13802279,32.89326248,31.86245467,30.28353102,28.53008046,28.0432258,29.21217667,30.28905896,31.43640187,31.46351945,18.91616101,21.78862487,25.07990944,28.00315048,28.07734631,27.22992015,26.05766008,25.62686939,26.361889,27.19890668,26.74667355,22.86324251,0.01618634,0.02207887,0.01991103,0.02078168,0.01877415,0.0194453,0.01786535,0.01789381,0.01834742,0.01921355,0.01610609,0.01446081
-1.697532,7.707808,381.8958333,6.52,1.24,11.15,193.2,64.18219462,22,Mixed Forest,8.402435028,35.92846293,92.83540578,157.5658516,179.0947003,164.0184665,103.0584998,74.34137379,142.1598474,151.2195531,47.66077058,13.28703979,212.3952818,224.9203165,223.9303574,212.4071205,200.3990262,170.3745003,159.0260103,161.1011784,163.1763465,183.5046616,197.4593374,204.1735614,19.87364755,23.36580479,22.86102589,22.78240192,22.54848548,21.8602603,21.54051909,21.1592506,21.34543014,21.59704263,21.7027557,20.40069211,32.7231117,34.77996414,34.14212116,32.89611832,31.86432726,30.28449001,28.53116239,28.04418712,29.21293534,30.29085732,31.43937024,31.46762376,18.90666352,21.78035334,25.07516932,28.00336179,28.07821351,27.23033184,26.05816921,25.62770705,26.36221827,27.1987778,26.74212404,22.85220364,0.01618285,0.02207581,0.01991054,0.02078059,0.01877394,0.01944407,0.01786582,0.01789476,0.01834772,0.01921376,0.01610285,0.01445615
-1.857571,9.304476,381.8958333,6.22,0.49,11.39,117.2,41.80887372,31,Herbaceous,2.040824785,9.029839934,38.0977119,100.7437918,129.2532808,131.3409026,162.8173936,189.6502818,197.7744104,123.3483084,17.41735837,3.604820927,239.4286379,255.6210735,256.2201706,242.3887529,234.8939564,209.6159324,186.1815733,185.2117638,184.2419543,213.6157277,238.6001367,232.7022616,20.22743054,23.33215991,25.33680709,25.48739976,24.58838807,23.29730265,22.96101291,22.64963256,22.48619424,22.65794699,21.44887201,19.88100453,35.1666264,37.3813529,37.598211,35.91292737,34.08020662,31.92172891,30.36480589,29.84295502,30.75569826,32.62806723,34.64080863,34.69892704,12.53912598,15.33454428,21.3923846,27.56654405,28.72450295,28.27038275,27.91948787,27.85030643,28.06312002,28.25960053,22.86965609,16.27762424,0.00772027,0.01255549,0.01557822,0.01788002,0.01706561,0.01638927,0.0175438,0.01847974,0.01884811,0.01906482,0.01004664,0.00607209
-1.86,9.3,381.59,NA,NA,NA,NA,NA,31,Herbaceous,0,6.81984444,59.63813898,85.90957079,145.6667382,191.935096,133.1471931,106.6125149,159.1181304,-1.282656514,0.061352811,239.3850129,239.3850129,243.9470889,254.9085894,252.6888033,231.3015869,212.4513374,199.1893672,170.727093,183.2174527,212.5957958,246.7572312,231.6451934,19.46125665,21.89978105,23.82735581,24.81027129,23.47703888,22.75243912,22.49468512,22.37448597,21.51233135,21.99653283,19.58673531,20.74325818,34.28169617,36.88381315,37.05573779,35.89958019,33.1600711,32.1565262,30.37996245,29.4025009,29.91821859,32.22011522,33.45166595,33.58484034,15.11587827,13.82130216,17.92590914,23.89584091,26.57981236,27.24169008,26.79969054,26.22613919,26.29571402,27.28327441,19.97945437,12.67563434,0.0078771,0.01081715,0.01452157,0.01666639,0.01738995,0.01684838,0.01745457,0.01862436,0.01857552,0.01945551,0.01037012,0.00665986
-105.6,40.05,371.2965,NA,NA,NA,NA,NA,31,Herbaceous,35.45931215,30.13494564,37.15050878,43.53670667,38.38247916,39.1334607,47.53199895,60.66812178,40.24086007,33.67103524,29.71145956,29.28038223,116.163478,163.9136097,223.5588962,278.5281098,295.8652499,324.5011398,308.4723975,266.1545169,223.8366363,176.4450977,124.2768712,103.156956,-17.50387693,-17.38260949,-13.64485738,-9.710352954,-4.612769811,-1.619930853,1.956749071,1.360785515,-2.457987815,-7.239436989,-12.567137,-16.98399561,-1.506492809,-0.989900291,2.20950598,6.308075024,13.37698789,18.73463671,22.38873693,21.07160142,17.2822305,11.00635515,3.42086288,-0.930159238,1.306864485,1.505603539,1.697505114,2.050032538,3.337575737,4.924138302,7.077438275,6.300858197,3.535087363,2.136090276,1.538136264,1.408023201,0.00193143,0.00182703,0.00214717,0.0026928,0.00396286,0.00409509,0.0049389,0.00552213,0.00442515,0.00354586,0.00257635,0.00203314
-107,34,371.2965,NA,NA,NA,NA,NA,31,Herbaceous,17.42285109,15.90308982,17.4865434,9.818780346,15.08460976,19.75081424,70.44287105,68.87899881,44.33183278,30.77352496,15.74201573,21.80362948,146.97506,188.9951274,250.4067632,303.5828288,329.2876886,332.5468471,298.824879,268.4398347,238.0547905,198.1171874,154.9115704,130.9523015,-6.91887388,-5.359379511,-2.61633903,0.75206323,6.031511735,10.16835934,13.55684379,12.78375098,8.873221293,2.553000822,-3.370641631,-6.814930249,10.52052464,12.93301851,16.13147159,20.19300505,25.45787962,30.09595084,30.63446759,29.20171716,26.75938074,21.74977079,15.31184373,10.44280745,3.719261296,3.896805442,3.731718702,3.969862578,5.204072308,7.526293418,13.28527838,13.77564161,10.81950897,6.830720804,4.615066644,3.859615036,0.00316354,0.00334338,0.00341868,0.00310872,0.0036762,0.00441264,0.00796174,0.00888286,0.00682479,0.00470822,0.00348252,0.0030236
-110.9,37.22,371.2965,NA,NA,NA,NA,NA,43,Shrublands,24.80231352,20.22847107,17.04482103,10.68370524,10.04021742,4.262158306,20.04580393,28.99167619,23.85375854,27.74129789,13.08642803,18.229676,125.9229238,170.2695576,232.280662,292.8965025,329.1733021,351.6738458,321.0272981,279.8803739,238.7334497,192.4834429,137.7074127,114.9911936,-6.453517178,-3.204370637,-0.118036219,3.38656319,8.643520715,12.81503233,17.49586709,16.64145913,11.60538096,4.787126472,-1.670079216,-5.990044246,6.423513834,10.4953765,15.63853836,19.83345443,26.20301141,31.79960083,34.89459432,33.17053798,28.84437598,21.42207143,13.10767444,6.717061922,4.123440265,4.710696782,5.010442879,5.274836075,6.355909027,7.541092776,12.66275234,13.33663406,10.20326806,7.31706116,5.382852338,4.282961612,0.00294521,0.00349689,0.00366012,0.00315784,0.0033851,0.00319415,0.00571133,0.00752244,0.00552323,0.00400914,0.00331192,0.00278885
-115.9639,36.7697,371.2965,NA,NA,NA,NA,NA,1,Unclassfied,29.17971397,41.11923958,17.7306227,11.8989132,5.453079445,5.423464033,13.53512922,10.47985486,11.78733463,12.60143531,13.45565915,25.45313414,120.6172147,163.1206984,234.2905047,299.5979166,332.8080572,354.8007157,340.4730646,299.2897161,258.1063675,200.8533983,143.0885775,115.1454061,-1.992176916,0.101239493,2.584307843,5.377945622,10.482482,14.49263217,18.42905342,17.53375875,13.55469783,7.720991873,1.596251653,-2.080474429,12.06792824,14.08461016,17.41142601,21.20126617,27.33292997,33.22529651,37.48224686,36.29344545,31.82268589,24.54577041,16.926981,12.01622116,5.131429473,5.769840477,5.689393522,5.890064247,6.630982361,7.611829583,10.53260565,11.65600411,9.275612049,7.598324835,5.888865013,5.092404843,0.00343954,0.00377547,0.00355014,0.00318747,0.00367456,0.00384294,0.00497974,0.00503837,0.00443559,0.0036639,0.00322083,0.00316637
-116.72,46.83,371.2965,NA,NA,NA,NA,NA,11,Evergreen Forest,73.3690899,49.43017394,57.33055583,54.74025801,56.21880768,46.86937144,18.16510021,19.28144051,24.29494329,48.18435,79.94079295,80.23635706,50.87413908,94.34501534,139.1106229,204.43441,253.6831865,285.0852775,314.2541669,253.012258,191.7703491,115.2195604,57.86671468,41.54120818,-3.599040325,-2.862075206,-0.777566098,1.807031572,5.864315805,9.203447757,12.50875035,11.88268335,7.829713326,2.541235685,-1.214444634,-3.930665818,2.833173019,5.946694918,10.15854644,14.54986741,19.62741858,23.74118724,29.98524972,29.55164401,24.10816622,15.16814146,6.354100841,2.288455736,4.606188956,5.112365733,5.541871935,6.587494011,8.008643719,9.767282303,9.995097885,9.739881313,8.640747453,7.042139572,5.846594139,4.466656724,0.0034253,0.00366173,0.0041592,0.00471277,0.00561569,0.00653096,0.00690744,0.00641958,0.00580198,0.00496729,0.00400264,0.0032847
-119.63,39.3,371.15,NA,NA,NA,NA,NA,32,Herbaceous,68.63499612,77.08198532,36.09637195,44.39017058,1.851492832,3.580843244,5.339845384,0.049679249,9.050088291,16.18022421,93.86927436,150.0935177,101.8206662,132.3703117,205.2547367,266.3076578,312.7662387,339.6274095,337.9074416,305.2387786,250.3364423,178.5725969,109.8666726,77.84452698,-7.545775268,-5.918626242,-1.538250651,-1.778343031,5.454350361,7.777370098,10.61993286,10.30624998,6.346672377,1.05669207,-1.712132585,-4.925525176,7.332492287,7.911074986,13.91151059,14.14213026,26.03466832,28.28919116,31.28596751,32.01977978,27.60509607,21.12916248,12.88622718,7.711762342,4.567007841,5.482155131,5.33196515,5.420220876,5.372796196,6.600434929,7.828073662,7.678415524,6.95266895,6.008918282,5.571628353,5.264653466,0.00296078,0.00357034,0.00484747,0.0044527,0.00497116,0.00472461,0.00602202,0.00567679,0.00539348,0.0036457,0.00447323,0.0040659
-122.25,37.4,369.64,NA,NA,NA,NA,NA,11,Evergreen Forest,178.6792428,271.3372667,59.91839764,46.29204074,33.87526671,7.794454387,0.0045352,1.224474702,6.051252764,81.80309784,25.80217667,19.99894189,262.7826729,187.3561707,231.2751251,182.0369113,189.4199928,167.2549315,199.6918649,223.772629,266.7799236,266.868932,250.6585382,219.8658636,6.198888538,7.229084182,6.204879023,8.169806231,10.17779341,12.58921109,11.89878128,12.64801859,12.30397426,9.738405803,4.514322665,4.763946828,14.42299796,15.05953728,17.11403168,20.09682611,22.34026135,25.80831487,24.50233993,26.2135523,25.82965561,20.48465299,14.64674871,14.43354042,9.419223198,10.83637301,10.11925589,10.71927633,12.05648992,13.62209891,14.89453079,15.33188882,14.50098215,13.73202188,10.35548309,8.84972421,0.00651171,0.00695484,0.0055752,0.00645815,0.00732095,0.00779951,0.00833942,0.00815332,0.00845872,0.00740136,0.00534652,0.00522035
-122.4,45.31,373.15,NA,NA,NA,NA,NA,11,Evergreen Forest,281.2414608,119.7996197,164.1893984,92.46156525,56.75677579,44.48898708,11.27118426,23.44816639,35.62514852,22.39823072,106.6616134,306.8611421,182.2821442,208.1407834,225.7486884,217.4500727,174.6470778,158.8396218,143.9873669,144.9940496,158.7212605,148.8539922,146.3303897,161.4459064,2.206972236,1.230067046,1.514046621,4.607608522,6.411021874,10.37141489,12.23796343,11.01821027,8.980141568,4.804953871,3.476825017,3.45754834,8.202529521,10.64185972,10.2507724,14.70436755,4.286160432,22.26635231,25.61299005,25.34690845,23.12103083,16.55936692,12.67815636,10.44034294,7.002558351,6.98997645,7.282608094,8.628297675,9.457328525,11.74104602,12.03482131,11.55118891,10.98220433,9.679004585,7.276491986,6.987644264,0.00498108,0.0047446,0.00472141,0.00549544,0.00585424,0.00771849,0.00839787,0.00816418,0.00743817,0.0058445,0.00545971,0.0053446
-122.6,44.67,369.64,NA,NA,NA,NA,NA,11,Evergreen Forest,183.3565197,123.4145931,125.5495308,101.4315271,79.5870643,50.95838716,15.55835978,20.18866348,35.33127144,98.38404904,183.8011325,213.7386111,45.6098676,71.77092933,142.1638941,205.8338447,239.084476,294.2644645,306.3615212,265.450033,201.7744519,117.6705487,61.49290404,46.89406906,-1.6512031,-1.264290701,-0.043683228,1.723105536,4.893620641,7.697530367,10.73582624,10.24608775,7.274072086,3.336584194,0.170803776,-1.846739671,5.790866566,8.031262476,10.30071091,12.89005111,17.23760275,20.67346481,25.91142915,25.72626632,22.69010267,15.60911119,8.599561429,5.253890966,6.212922214,6.645022307,6.877814344,7.597986811,8.950957732,10.34491811,10.97415517,11.21366681,10.39542858,8.787253747,7.317615886,6.111758381,0.00414082,0.00466282,0.00420711,0.00528538,0.00602753,0.00658622,0.00824267,0.00770562,0.00733783,0.00571836,0.00393219,0.00375751
-123.28,44.63,369.64,NA,NA,NA,NA,NA,15,Mixed Forest,210.9904786,141.416542,142.5031979,112.0477239,81.3297087,50.21663725,13.94725749,20.72737957,38.71263219,108.4270114,212.5109656,246.151746,42.65268122,66.01989785,132.7320927,197.7317669,229.1445149,285.9769911,296.8350063,257.4453391,196.9088844,115.8153768,58.49146074,44.47364709,1.216888795,1.262433334,2.249884114,3.719348646,6.371794772,8.851249615,11.25521036,10.97373485,8.647427771,5.263194377,2.8395517,1.04799789,8.128404814,10.08019959,11.94927405,14.10583221,17.79636664,20.64031768,25.09800745,25.1514986,22.97970213,16.61205398,10.61808538,7.595876841,7.111367571,7.522288509,7.859548947,8.665734024,10.25483407,11.82926148,12.80297862,13.14144582,12.1663034,10.15115208,8.386988005,7.059930076,0.00471345,0.0052537,0.00462401,0.00559078,0.00639405,0.00698246,0.00871774,0.00830494,0.00798663,0.00637953,0.00460497,0.00444556
-123.68,48.85,371.2965,NA,NA,NA,NA,NA,11,Evergreen Forest,290.6580539,175.598704,204.4705117,132.7653273,98.44252285,78.1217632,47.23687863,58.17265985,78.73354231,223.0771539,314.147809,285.4944582,32.39180161,70.22381052,99.59427489,152.9043644,221.4518962,247.2215228,267.0401399,212.0515937,157.0630475,75.81485184,35.05081801,25.24053514,0.279486705,0.28335495,1.442532191,3.344142882,6.2897751,8.92166902,11.17728318,11.20930409,8.826399864,5.465145622,2.173266648,0.11401507,5.804038982,7.385626168,9.090369512,12.1559971,15.69359462,18.37187643,21.64045959,21.77142491,19.09311645,13.2628657,8.06414978,5.454531834,6.64288602,6.724000838,6.894131422,7.862814331,9.433387412,11.14975445,12.53527606,12.84753994,11.61485635,9.379205723,7.623749619,6.601285919,0.00450407,0.0043021,0.0046038,0.00505564,0.00581145,0.00696276,0.00803405,0.00847708,0.00745216,0.00618179,0.00511624,0.00436525
-149.6,68.63,371.2965,NA,NA,NA,NA,NA,42,Shrublands,2.114648854,2.761198841,4.396905315,1.960460946,5.053063798,21.64070301,43.93734158,28.8400399,9.33388982,1.776792429,4.238342787,1.779350048,0.967848392,14.34926232,77.62709506,168.0003218,241.9939447,233.8737551,187.9569072,117.5461177,66.48855162,25.75011354,3.319417853,0.021763097,0.166613305,0.303647366,0.527951681,2.140139251,4.734395177,8.405125395,10.57104734,9.180358046,5.583874906,1.985360555,0.471549147,0.224732948,-22.33522457,-19.29952272,-15.597089,-5.27145483,5.473931828,13.91657126,15.39893819,11.94828453,5.33857581,-6.282407967,-16.68329497,-20.22477493,-31.37942551,-29.58299133,-27.49150574,-15.45023868,-3.220522452,4.004040279,5.997519496,3.477625202,-2.421095772,-12.95485497,-24.87470563,-28.61142945,0.00049302,0.00056998,0.00064114,0.00156501,0.00342054,0.00585639,0.00670952,0.00579671,0.00405489,0.00184566,0.00072208,0.00051606
-152.5,67.5,348.93,NA,NA,NA,NA,NA,42,Shrublands,5.435291306,4.735052611,1.184653675,1.101038598,10.32070443,45.28794156,55.37276633,29.4657075,34.00583707,4.032979581,5.314837825,10.12042711,139.5768543,93.47548827,31.83707851,53.98457762,206.3362308,192.170667,131.464491,70.75831495,47.50666708,31.1648432,3.472521732,185.6782203,-28.41921675,-29.21279518,-26.65658283,-18.61315139,-3.9944794,3.848642509,6.029146903,3.097427816,3.097427816,-9.401815865,-24.07480929,-28.52667272,-18.82505631,-19.60411683,-13.56331793,-7.362686671,5.366465473,13.51136935,15.30066832,12.32773633,3.081719849,-3.448145899,-17.55230048,-20.09352585,0.288900132,0.316056558,0.631043839,1.648947161,4.632014563,8.225244824,10.28729194,8.666046413,34.00583707,2.898497041,0.57094635,0.181937317,0.00068531,0.00052608,0.00086295,0.00115073,0.00312094,0.00550513,0.00607666,0.00575066,0.00344797,0.00243282,0.00071093,0.00054768
-155.04,19.38,363.48,NA,NA,NA,NA,NA,1,Unclassfied,110.4047552,160.0478219,515.9222139,154.4408151,221.3083113,215.7351913,299.6925485,223.7936705,147.8947926,217.3935792,201.0736903,141.7721434,210.2942482,225.6896509,172.8645297,204.47417,190.1574546,181.2177169,199.2112846,222.3545041,237.3389216,248.244574,230.1713767,213.4227333,16.64552727,17.13625368,18.03640245,17.30575084,18.35750453,20.37465768,20.04747166,19.77707781,20.00255547,19.41118621,18.29650815,18.00471719,24.85546445,25.49349393,24.73566713,25.81546869,25.39026403,26.82575099,27.24564234,28.12992693,28.11852171,26.82510625,25.53169079,25.33667377,19.27640183,20.05826672,20.8105971,20.2891311,21.05012151,23.04286787,23.20000296,23.32248656,23.95588331,23.2716915,21.3061393,20.86501337,0.01257979,0.01193722,0.01363207,0.01207659,0.01201999,0.01439333,0.01426845,0.01355256,0.01367373,0.01316519,0.01260561,0.0126135
-155.28,19.45,363.48,NA,NA,NA,NA,NA,22,Mixed Forest,98.84065762,126.2972048,415.719089,131.8867555,192.8157447,190.8791497,257.5784698,188.8669894,120.155509,172.5176688,159.8059349,111.3086928,184.7257589,210.409476,216.7306182,256.6680083,262.8917582,246.9043115,273.1903167,268.6071488,239.2635834,220.3943225,183.9559156,172.4458377,13.08333906,13.51086376,14.7339061,14.20760581,15.23947784,17.38141265,17.2102469,16.91462186,17.01162134,16.28081482,15.23343379,14.7084396,21.81541848,22.34889605,21.64918059,22.8309793,22.47128766,24.05792998,24.64253981,25.45019897,25.37705541,23.94933765,22.5216199,22.30136618,17.00090233,17.46179089,18.01512054,17.05501501,17.47762103,18.99757967,18.97988027,18.83405278,19.50359959,19.5875646,18.18657096,18.34831597,0.01134037,0.01072359,0.01239647,0.01109684,0.01101198,0.01329932,0.01331955,0.01256346,0.01255067,0.01198002,0.01149831,0.01148251
-155.56,19.46,371.2965,NA,NA,NA,NA,NA,1,Unclassfied,111.4714349,152.2026023,241.2340533,145.2696479,105.5597088,119.3007125,139.1895845,135.2865785,117.1397947,116.3451309,158.9167619,151.761548,176.2453121,207.7015571,232.157403,255.5022097,274.5870084,270.7512738,269.1727237,258.8540648,248.5354058,222.1193415,179.9588181,165.8893673,12.51800064,12.31679914,13.05725362,13.82759141,14.73649797,15.68849033,16.30841592,16.46285361,16.03187369,15.62027749,15.07546271,13.84528741,21.0058672,20.72429325,20.80727044,21.35351257,22.38294277,23.37441973,23.89003141,24.09851585,23.9853372,23.26103772,22.07529564,21.49263107,16.55816493,16.09264948,16.30532012,16.47048696,16.7665482,16.9130165,17.60070005,17.81663546,17.90235709,18.78454332,18.37103475,17.63986833,0.01045073,0.01006077,0.01046252,0.01054146,0.01071253,0.01143599,0.01207088,0.01228384,0.0119565,0.0119299,0.01190782,0.01130152
-155.608,19.475,363.48,NA,NA,NA,NA,NA,1,Unclassfied,66.11008333,100.6046882,311.097776,108.3926246,162.2103836,171.9112167,232.8420084,167.1197467,101.3974851,138.0433136,125.0691847,87.95470191,184.5182463,210.3554514,215.8778557,255.9184994,261.0587818,245.4849851,273.2211999,270.2470797,241.9043892,222.4123396,184.7448022,172.1567543,9.211620508,9.601121048,11.15331228,10.8173796,11.79830649,14.0274063,14.02369048,13.70286867,13.66627804,12.78556225,11.87163735,11.11779931,18.50345971,18.91064234,18.26082625,19.56152599,19.19342148,20.93021511,21.68738833,22.43368417,22.31181135,20.74354515,19.17527895,18.95037613,14.59829965,14.68493028,15.02175554,13.56986906,13.6471775,14.60366573,14.40312433,13.96308087,14.65409365,15.59165736,14.84062907,15.67789517,0.01009897,0.00943487,0.01109517,0.01007234,0.00990649,0.01204257,0.0122081,0.01146613,0.01129115,0.01069305,0.01029098,0.0102958
-2.2272,40.8048,371.2965,NA,NA,NA,NA,NA,31,Herbaceous,37.92191835,37.67670101,37.77442704,51.95873042,67.09550902,40.98544325,18.53973206,23.41554937,41.58190679,67.33076995,47.76309621,49.18317304,99.57735995,130.7116083,176.742331,201.1664041,265.4279771,312.7842294,323.0920957,284.6634555,228.8768779,142.5401177,89.6314214,68.68699237,6.231124474,5.948561436,6.54152742,7.343007868,8.950796466,11.09033437,12.03396388,12.18667587,10.76691682,9.336029486,7.531164466,5.965491103,8.331867014,9.810522205,13.49643838,15.60853767,20.15511632,25.96829194,30.1241948,29.85658804,24.44957795,18.13735108,11.99418722,8.570499372,1.572011877,1.455475771,1.338939664,3.259058791,6.873517604,10.81859212,13.30839571,13.4013348,9.814619579,6.030152649,1.80508409,1.688547984,0.00458129,0.00452091,0.0049186,0.00530858,0.0065076,0.0076597,0.00797148,0.00835013,0.00795963,0.00700636,0.00555535,0.00484099
-2.22722,40.80475,381.8958333,NA,NA,NA,NA,NA,31,Herbaceous,37.90153969,37.68933519,37.75401816,51.9349489,67.06531707,40.96304263,18.50342842,23.38404951,41.55815922,67.32291833,47.73538966,49.16617029,82.00723798,125.92537,180.8528891,231.899362,275.4340913,300.5971111,318.0197868,265.6493694,213.278952,143.9032201,88.50783543,65.90468217,-1.234307743,-0.787640263,1.341439097,3.262030077,6.876763153,10.82300606,13.31381301,13.40640704,9.818899022,6.033253417,1.807478574,-0.492260863,8.335778532,9.814188527,13.4998118,15.61248277,20.15897101,25.97368953,30.13045404,29.86212817,24.45365149,18.14052918,11.99755265,8.574232962,6.232394899,5.94985854,6.542832047,7.344745813,8.952607415,11.09275086,12.03589491,12.18852272,10.76941413,9.338189774,7.53261252,5.96716497,0.00438789,0.00407109,0.00526804,0.00571108,0.00614022,0.00757129,0.00838393,0.0081547,0.00823716,0.00782494,0.00675644,0.00457162
