lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax.tleaf,Vcmax.25,Jmax.tleaf,Jmax.25,Date,Year,Aarea,Ca_Global,PPFD,vpd,Tg,soil_CN,soil_pH,soil_P_total
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Brosimum potabile,Moraceae,Brosimum,28.05,2.08,0.11,148.8,23.6,18.1,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Licania unguiculata,Chrysobalanaceae,Licania,27.54,2.2,0.14,154.2,26.2,21,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Aniba perutilis,Lauraceae,Aniba,27.72,2.1,0.07,157.7,36,28.4,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Humiria balsamifera,Humiriaceae,Humiria,27.66,1.1,0.07,124.3,18.9,15,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Calyptranthes bipennis,Myrtaceae,Calyptranthes,27.82,0.91,0.2,124.3,15.1,11.8,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Hymenolobium nitidum,Fabaceae,Hymenolobium,31.9,2.99,0.12,116.8,14.2,7.9,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Macrolobium microcalyx,Fabaceae,Macrolobium,27.63,1.78,0.13,107.4,21.8,17.4,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Guatteria decurrens,Annonaceae,Guatteria,27.76,1.34,0.02,169.4,30.3,23.8,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Iryanthera lancifolia,Myristicaceae,Iryanthera,29.41,1.91,0.09,158.2,46.4,31.7,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Minquartia guianensis,Olacaceae,Minquartia,27.85,1.91,0.11,139.2,38.6,30.1,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Inga striata,Fabaceae,Inga,27.51,2.47,0.08,66.4,20.5,16.5,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Micrandra elata,Euphorbiaceae,Micrandra,27.96,1.35,0.05,80.2,21.5,16.6,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Dipteryx micrantha,Fabaceae,Dipteryx,27.87,2.01,0.1,155.9,48,37.4,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Guatteria schomburgkiana,Annonaceae,Guatteria,27.83,2.56,0.06,119.3,13.4,10.5,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Hevea pauciflora,Euphorbiaceae,Hevea,27.665,2.3,0.155,115.7,23.9,18.9,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Ocotea aciphylla,Lauraceae,Ocotea,28.88,1.63,0.08,179.1,33,23.6,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Emmotum floribundum,Icacinaceae,Emmotum,27.87,1.42,0.03,225.5,16,12.5,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Tapirira guianensis,Anacardiaceae,Tapirira,29.62,0.98,0.06,84.9,24.2,16.3,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Virola pavonis,Myristicaceae,Virola,27.89,1.5,0.07,153.9,49.6,38.6,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Micrandra spruceana,Euphorbiaceae,Micrandra,41.16,1.27,0.09,81.5,63.6,16.6,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Pourouma guianensis subsp guianensis,Urticaceae,Pourouma,27.67,1.7,0.05,112.6,69.7,55.3,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Cespedesia spathulata,Ochnaceae,Cespedesia,27.6,1.55,0.08,120.5,59.2,47.2,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Chaunochiton kappleri,Olacaceae,Chaunochiton,27.7,2.29,0.13,127.4,35.6,28.2,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Caraipa punctulata,Calophyllaceae,Caraipa,27.79,1.36,0.02,135.4,25.1,19.7,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Diplotropis sp,Fabaceae,Diplotropis,28.94,1.69,0.07,121.8,69.4,49.3,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Simarouba amara,Simaroubaceae,Simarouba,28.16,1.38,0.02,162,33.6,25.5,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Pouteria subrotata,Sapotaceae,Pouteria,27.87,2.86,0.08,144,47.6,37.1,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Taralea oppositifolia,Fabaceae,Taralea,27.76,1.49,0.06,171.2,23.6,18.6,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Ruptiliocarpon caracolito,Lepidobotryaceae,Ruptiliocarpon,27.77,3.89,0.11,100.7,33.3,26.2,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Ocotea myriantha,Lauraceae,Ocotea,27.81,1.77,0.05,154.7,9.9,7.8,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Roucheria schomburgkii,Linaceae,Roucheria,28.01,0.91,0.04,89.8,28.8,22.2,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Swartzia polyphylla,Fabaceae,Swartzia,27.72,2.28,0.17,119.1,19.4,15.3,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4267,-3.9543,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-30,Pouteria oblanceolata,Sapotaceae,Pouteria,27.82,1.61,0.07,158.5,27.9,21.8,NA,NA,NA,NA,NA,386.047715,333.99713109815207,0.21286510398019828,29.751603481712777,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Senefeldera inclinata,Euphorbiaceae,Senefeldera,27.79,1.98,0.05,118,8,6.3,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-73.4346,-3.9491,120,2001,2015,Atkin et al. 2015 New Phytologist,ALP-01,Solanum kioniotrichum,Solanaceae,Solanum,27.72,1.89,0.08,85.6,7.7,6.1,NA,NA,NA,NA,NA,386.047715,333.98467035544763,0.2128267804091245,29.751284747354514,12.27,4.165,73.97
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Otoba glycycarpa,Myristicaceae,Otoba,27.77,2.04,0.09,142,30.4,23.9,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Iryanthera lancifolia,Myristicaceae,Iryanthera,27.84,1.81,0.09,132.4,58.1,45.4,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Virola sebifera,Myristicaceae,Virola,28.2,2.14,0.09,138.6,21.3,16.1,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Talisia sp,Sapindaceae,Talisia,27.86,2.81,0.13,182.2,22.9,17.9,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Inga capitata,Fabaceae,Inga,28.14,4.99,0.13,154.1,43.5,33.1,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Vismia amazonica,Hypericaceae,Vismia,27.75,1.75,0.07,119.8,65.9,51.9,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Gustavia hexapetala,Lecythidaceae,Gustavia,27.82,3.69,0.15,129.8,33,25.8,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Helicostylis scabra,Moraceae,Helicostylis,27.79,1.29,0.07,86.9,33.5,26.3,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Pouteria filipes,Sapotaceae,Pouteria,27.84,4.05,0.16,123.8,24.2,18.9,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Minquartia guianensis,Olacaceae,Minquartia,27.96,1.21,0.06,115.4,30.6,23.6,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Protium glabrescens,Burseraceae,Protium,27.82,1.24,0.05,125.5,13.3,10.4,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Licania blackii,Chrysobalanaceae,Licania,27.83,1.47,0.04,170.7,21,16.4,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Eschweilera sp,Lecythidaceae,Eschweilera,27.74,0.91,0.04,61.7,31.8,25.1,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Sacoglottis mattogrossensis,Humiriaceae,Sacoglottis,27.86,1.14,0.02,136,9.4,7.3,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Buchenavia tomentosa,Combretaceae,Buchenavia,27.74,2.44,0.12,141,31.3,24.7,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Ruptiliocarpon caracolito,Lepidobotryaceae,Ruptiliocarpon,27.17,1.26,0.06,108.2,27.8,23,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Schistostemon reticulatum subsp reticulatum,Humiriaceae,Schistostemon,27.78,1.13,0.05,91.7,39.6,31.1,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.9079,-3.2519,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-01,Sloanea sp._9953(R2T),Elaeocarpaceae,Sloanea,27.86,2.63,0.15,188,12.8,10,NA,NA,NA,NA,NA,386.047715,337.5941299444303,0.2129424517931101,29.550502187663763,9.35,4.55,305.33
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Pouteria filipes,Sapotaceae,Pouteria,27.78,2.59,0.06,87.6,14.7,11.5,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Virola calophylla,Myristicaceae,Virola,27.73,1.44,0.04,137,40,31.6,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Virola elongata,Myristicaceae,Virola,27.78,2.95,0.12,92.9,32.2,25.3,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Tapirira obtusa,Anacardiaceae,Tapirira,27.79,1.03,0.04,82.6,35.6,27.9,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Protium paniculatum,Burseraceae,Protium,27.67,1.68,0.09,92.1,8.3,6.6,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Rhigospira quadrangularis,Apocynaceae,Rhigospira,27.73,1.57,0.05,58,18.7,14.8,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Pourouma bicolor,Urticaceae,Pourouma,27.73,1.95,0.02,125.4,25.4,20.1,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Couepia bracteosa,Chrysobalanaceae,Couepia,27.92,2.21,0.06,156.1,66.5,51.6,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Helicostylis scabra,Moraceae,Helicostylis,27.75,2.82,0.11,129.7,57.3,45.1,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Pseudolmedia rigida,Moraceae,Pseudolmedia,27.76,2.42,0.08,132.5,38.1,29.9,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Parahancornia peruviana,Apocynaceae,Parahancornia,27.74,1.71,0.04,129.4,32,25.2,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Chimarrhis gentryana,Rubiaceae,Chimarrhis,27.8,2.87,0.08,114,31.5,24.7,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Osteophloeum platyspermum,Myristicaceae,Osteophloeum,27.78,2.97,0.12,103,55.3,43.4,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Naucleopsis mello-barretoi,Moraceae,Naucleopsis,27.81,2.41,0.09,125.3,25.9,20.3,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Micropholis guyanensis,Sapotaceae,Micropholis,27.75,2.77,0.05,158,26.8,21.1,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Humiriastrum excelsum,Humiriaceae,Humiriastrum,27.78,2.47,0.05,159.7,27.1,21.3,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-72.8942,-3.2558,111,2001,2015,Atkin et al. 2015 New Phytologist,SUC-05,Licania latifolia,Chrysobalanaceae,Licania,27.81,1.44,0.04,118.8,39.4,30.8,NA,NA,NA,NA,NA,386.047715,337.6040159503597,0.2129760770409651,29.550491249514067,10.72,4.03,276.36
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Symplocos psiloclada,Symplocaceae,Symplocos,21.19,2.59,0.22,230.4,17.3,24.3,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Prunus huantensis,Rosaceae,Prunus,22.34,3.01,0.33,152.5,10.6,13.4,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Senecio sp,Asteraceae,Senecio,22.89,2.47,0.31,94.2,48,57.8,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Miconia sp,Melastomataceae,Miconia,24.395,2.75,0.21,140.6,41.3,42.2,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Miconia setulosa,Melastomataceae,Miconia,23.62,2.59,0.23,137.9,39.4,44.5,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Clethra cuneata,Clethraceae,Clethra,20.94,3.75,0.34,239.6,58,83.2,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.607,-13.1137,3450,2001,2015,Atkin et al. 2015 New Phytologist,TRU-01,Miconia atrofusca,Melastomataceae,Miconia,21.84,2.8,0.22,148.6,49.7,65.7,NA,NA,NA,NA,NA,386.047715,414.1111574663105,0.22500174686018823,14.965605591854503,14.46,4.0600000000000005,956.765
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Myrsine coriacea,Primulaceae,Myrsine,22.98,2.14,0.19,126.6,31.4,37.5,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Ilex sessiliflora,Aquifoliaceae,Ilex,22.47,1.98,0.14,198.1,22.4,28,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Miconia floribunda,Melastomataceae,Miconia,23.46,2.62,0.25,253.5,23.7,27.2,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Freziera karsteniana,Pentaphylacaceae,Freziera,21.11,2.34,0.37,152.8,43.4,61.3,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Weinmannia auriculata,Cunoniaceae,Weinmannia,23.11,1.81,0.17,110.7,12.1,14.3,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Clethra cuneata,Clethraceae,Clethra,22.44,2.89,0.22,216.5,47.8,60,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5995,-13.1094,3000,2001,2015,Atkin et al. 2015 New Phytologist,TRU-03,Citronella incarum,Cardiopteridaceae,Citronella,23.52,4.46,0.26,161.9,25.4,28.9,NA,NA,NA,NA,NA,386.047715,409.0938294280028,0.2275571856553677,16.83301259562201,16.76,3.93,787.31
-71.5875,-13.1907,3000,2001,2015,Atkin et al. 2015 New Phytologist,WAY-01,Escallonia paniculata,Escalloniaceae,Escallonia,25.12,2.5,0.29,121.3,105.1,104.1,NA,NA,NA,NA,NA,386.047715,409.6612286918355,0.22782404973440118,16.815074929255708,21.23,4,1413.59
-71.5875,-13.1907,3000,2001,2015,Atkin et al. 2015 New Phytologist,WAY-01,Miconia coelestis,Melastomataceae,Miconia,24.95,2.11,0.15,138.2,24.2,24.3,NA,NA,NA,NA,NA,386.047715,409.6612286918355,0.22782404973440118,16.815074929255708,21.23,4,1413.59
-71.5875,-13.1907,3000,2001,2015,Atkin et al. 2015 New Phytologist,WAY-01,CinchoNAofficinalis,Rubiaceae,Cinchona,26.1,2.52,0.17,81,42.9,39,NA,NA,NA,NA,NA,386.047715,409.6612286918355,0.22782404973440118,16.815074929255708,21.23,4,1413.59
-71.5875,-13.1907,3000,2001,2015,Atkin et al. 2015 New Phytologist,WAY-01,Oreopanax sp,Araliaceae,Oreopanax,26.65,3.9,0.49,191.9,49.6,43,NA,NA,NA,NA,NA,386.047715,409.6612286918355,0.22782404973440118,16.815074929255708,21.23,4,1413.59
-71.5875,-13.1907,3000,2001,2015,Atkin et al. 2015 New Phytologist,WAY-01,Styrax foveolaria,Styracaceae,Styrax,23.9,2.9,0.38,220.7,29.4,32.4,NA,NA,NA,NA,NA,386.047715,409.6612286918355,0.22782404973440118,16.815074929255708,21.23,4,1413.59
-71.5948,-13.1759,3000,2001,2015,Atkin et al. 2015 New Phytologist,ESP-01,Brunellia cuzcoensis,Brunelliaceae,Brunellia,25.48,2.81,0.21,111.5,24.9,23.8,NA,NA,NA,NA,NA,386.047715,409.54920853126174,0.2278340755385577,16.817970409602662,NA,NA,NA
